credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,purpose_all_other,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business
1,0.1348,339.25,10.30895266,17.04,682,2430.041667,10491,55.5,1,0,0,0,1,0,0,0,0,0,0
1,0.1062,130.24,9.392661929,14.1,702,8010.0,3361,21.1,1,0,0,0,1,0,0,0,0,0,0
1,0.0788,330.01,10.46310334,21.63,742,4650.041667,11071,37.4,0,0,0,0,0,0,1,0,0,0,0
1,0.1348,379.95,10.75234277,3.93,692,1470.0,6372,52.2,1,0,0,0,0,0,1,0,0,0,0
1,0.1904,916.95,12.34583459,14.43,667,5970.041667,39476,78.3,0,0,0,0,1,0,0,0,0,0,0
1,0.1025,194.31,10.81977828,20.66,707,1920.0,19882,51.2,2,0,0,0,1,0,0,0,0,0,0
1,0.1099,157.13,9.61580548,0.0,752,1680.041667,0,0.0,0,0,0,1,0,0,1,0,0,0,0
1,0.1461,206.86,10.30895266,16.2,682,1769.958333,16626,91.9,2,0,0,1,0,0,1,0,0,0,0
1,0.1496,277.16,11.04132055,4.5,712,1379.958333,5009,49.6,0,0,0,1,1,0,0,0,0,0,0
1,0.1322,165.63,10.49127422,19.53,692,1530.041667,5948,48.8,0,0,0,1,1,0,0,0,0,0,0
1,0.1385,341.04,11.8493977,7.25,697,3690.0,47134,50.7,3,0,0,1,0,1,0,0,0,0,0
1,0.1218,59.94,9.798127037,6.33,717,1230.041667,1454,33.8,0,0,0,1,1,0,0,0,0,0,0
1,0.1095,255.17,10.40426284,20.29,742,9599.958333,11904,38.3,0,0,0,1,0,0,1,0,0,0,0
1,0.1287,134.54,10.16585182,23.22,677,2911.0,5610,80.1,3,0,0,1,1,0,0,0,0,0,0
1,0.16,70.32,10.08580911,2.55,667,3509.958333,0,63.0,0,0,0,1,1,0,0,0,0,0,0
1,0.1533,139.32,10.46310334,9.12,667,2820.041667,2653,49.1,1,0,0,1,0,0,1,0,0,0,0
1,0.1114,393.65,11.22524339,7.82,737,3179.958333,10320,8.9,1,0,0,1,1,0,0,0,0,0,0
0,0.1608,35.2,10.30895266,23.84,642,2490.0,10125,90.4,1,0,0,0,0,0,1,0,0,0,0
0,0.1482,172.89,10.6454249,18.51,652,4020.0,9792,64.0,8,0,0,1,0,0,1,0,0,0,0
0,0.138,149.96,10.73639668,16.7,662,4339.0,314,12.6,4,1,0,0,0,0,1,0,0,0,0
0,0.1482,311.2,11.39414193,19.34,657,4139.958333,38329,77.3,0,0,0,1,1,0,0,0,0,0,0
0,0.1703,570.69,11.35510138,25.32,672,4149.958333,38781,54.5,3,0,0,0,0,0,1,0,0,0,0
0,0.1229,236.81,10.1266311,15.55,672,990.0,10410,63.9,1,0,0,0,0,0,1,0,0,0,0
0,0.1387,231.98,11.51292546,14.64,657,3498.0,39411,97.8,1,0,0,0,0,0,1,0,0,0,0
0,0.1671,385.27,10.91871823,26.52,667,2672.958333,21300,65.5,4,0,0,0,0,0,1,0,0,0,0
0,0.0775,156.11,11.15625052,8.81,772,6389.958333,0,7.3,4,0,0,0,1,0,0,0,0,0,0
0,0.0838,204.84,10.78931908,4.0,742,3661.0,0,2.9,3,0,0,0,1,0,0,0,0,0,0
0,0.0807,136.45,11.69524702,4.0,742,4080.0,0,22.1,6,0,0,0,1,0,0,0,0,0,0
0,0.0933,80.69,11.60823564,10.0,712,2819.958333,0,17.2,6,0,0,0,1,0,0,0,0,0,0
0,0.1154,164.98,10.91508846,10.0,697,3190.0,2447,65.5,4,0,0,1,1,0,0,0,0,0,0
0,0.1028,164.42,11.46163217,10.0,702,2310.0,0,20.1,3,1,0,0,1,0,0,0,0,0,0
0,0.0964,32.11,9.392661929,10.0,697,1050.0,0,48.7,2,0,0,0,1,0,0,0,0,0,0
0,0.0996,103.2,11.91839057,10.0,692,6030.041667,0,19.8,2,0,0,0,1,0,0,0,0,0,0
0,0.1028,113.39,12.10071213,10.0,687,3990.0,0,21.7,4,0,0,0,1,0,0,0,0,0,0
0,0.1122,211.85,10.37349118,10.0,687,3329.958333,0,38.3,6,0,0,0,1,0,0,0,0,0,0
0,0.0964,208.66,9.903487553,10.0,712,1139.0,0,10.7,4,0,0,1,1,0,0,0,0,0,0
0,0.1249,42.65,10.59663473,10.0,707,5790.0,0,51.5,8,0,0,1,1,0,0,0,0,0,0
0,0.0933,95.86,9.903487553,10.0,712,3512.958333,0,48.1,4,0,0,0,1,0,0,0,0,0,0
0,0.0901,95.42,10.46310334,10.0,717,4770.0,0,14.0,3,0,0,0,1,0,0,0,0,0,0
0,0.0775,209.18,12.22098096,1.0,802,6840.041667,0,8.6,5,0,0,0,1,0,0,0,0,0,0
0,0.0775,218.55,11.39075783,1.0,802,3570.041667,0,0.0,1,0,0,0,1,0,0,0,0,0,0
0,0.0743,155.38,11.65442503,1.0,802,6750.041667,0,5.0,5,0,0,0,1,0,0,0,0,0,0
0,0.1122,344.87,11.00209984,19.5,742,5609.958333,0,0.0,5,1,0,0,1,0,0,0,0,0,0
0,0.0712,30.94,10.81977828,1.1,772,5910.0,0,0.8,3,0,0,0,1,0,0,0,0,0,0
0,0.0743,93.23,11.28978191,0.39,797,4441.0,0,0.5,0,0,0,0,1,0,0,0,0,0,0
0,0.0743,77.69,11.10682015,10.36,787,5250.041667,0,1.3,5,0,0,0,1,0,0,0,0,0,0
0,0.0775,156.11,12.61153775,5.38,757,5641.0,0,23.5,4,0,0,0,1,0,0,0,0,0,0
0,0.1407,34.21,10.1266311,16.27,642,567.0416667,0,85.0,0,0,0,0,1,0,0,0,0,0,0
0,0.1122,164.23,10.23995979,3.51,672,1139.0,0,56.2,4,1,0,0,1,0,0,0,0,0,0
0,0.0901,38.17,10.49127422,3.27,707,4680.0,0,2.2,5,1,0,0,1,0,0,0,0,0,0
0,0.0964,141.25,10.30895266,3.72,697,1050.0,3493,63.5,0,0,0,0,0,0,1,0,0,0,0
0,0.1059,195.28,9.903487553,12.9,697,4169.958333,13660,66.0,4,0,0,0,0,0,1,0,0,0,0
0,0.0964,61.0,11.51292546,10.0,707,6360.041667,0,41.5,6,0,0,0,0,0,1,0,0,0,0
0,0.128,67.2,9.210340372,3.48,647,1169.958333,571,61.9,0,1,0,0,0,1,0,0,0,0,0
0,0.1501,693.45,11.28978191,3.11,672,3570.0,7883,59.3,6,1,0,1,0,1,0,0,0,0,0
0,0.1059,325.46,10.91508846,17.96,727,3180.0,6559,24.8,5,0,0,0,0,1,0,0,0,0,0
0,0.1691,142.43,11.12726298,19.62,657,2009.958333,1943,25.6,3,1,0,0,0,1,0,0,0,0,0
0,0.1091,114.44,9.61580548,11.52,682,990.0,3570,72.4,0,0,0,0,0,0,1,0,0,0,0
0,0.147,345.18,11.08214255,6.37,647,1896.0,2211,73.7,6,0,0,0,0,1,0,0,0,0,0
0,0.1249,150.52,10.34174248,9.56,662,780.0,4494,76.2,1,0,0,0,0,0,1,0,0,0,0
0,0.1533,139.31,11.36210258,20.12,652,2849.0,37318,75.4,1,0,0,0,0,1,0,0,0,0,0
0,0.1438,42.96,9.210340372,5.64,632,660.0,1269,105.7,1,0,0,0,0,1,0,0,0,0,0
0,0.1596,316.25,9.903487553,15.66,642,5370.0,5673,22.0,1,0,0,0,0,0,1,0,0,0,0
0,0.1438,68.73,10.59663473,15.57,642,238.9583333,17312,86.6,0,0,0,0,1,0,0,0,0,0,0
0,0.147,110.46,9.472704636,9.42,637,449.0,1670,55.6,1,0,0,0,0,0,1,0,0,0,0
0,0.1249,140.48,10.80972795,7.68,662,1019.0,6670,72.5,1,0,0,0,0,0,1,0,0,0,0
0,0.1501,34.68,9.757305042,20.0,652,1052.0,2484,35.4,2,0,0,0,0,0,1,0,0,0,0
0,0.1217,116.54,9.210340372,14.76,667,1022.0,4784,95.7,0,0,0,0,0,1,0,0,0,0,0
0,0.1375,102.17,9.392661929,19.3,667,5668.958333,2545,14.4,4,1,0,1,0,0,1,0,0,0,0
0,0.0996,257.99,10.1266311,0.48,702,599.9583333,316,19.2,1,0,0,0,1,0,0,0,0,0,0
0,0.1501,346.73,10.81977828,7.75,647,1500.0,16246,83.3,1,0,0,1,0,1,0,0,0,0,0
0,0.1691,284.86,11.00209984,20.22,647,6209.0,6755,99.3,1,0,0,1,0,1,0,0,0,0,0
0,0.1722,464.95,10.37349118,15.98,642,810.0,6703,79.8,1,0,0,1,1,0,0,0,0,0,0
0,0.1628,670.59,11.51292546,9.79,662,449.0,1603,64.1,1,0,0,1,1,0,0,0,0,0,0
0,0.1533,332.6,12.50617724,7.33,682,5009.958333,107007,29.8,5,0,0,1,0,0,1,0,0,0,0
0,0.0838,63.03,9.998797732,13.09,737,599.9583333,425,9.4,0,0,0,0,0,0,1,0,0,0,0
0,0.0996,80.63,9.798127037,2.33,692,928.9583333,2937,43.3,1,0,0,1,0,1,0,0,0,0,0
0,0.1786,585.41,11.69524702,14.09,652,1140.0,1100,6.0,0,1,0,0,0,1,0,0,0,0,0
0,0.1691,318.69,11.15625052,1.35,637,780.0,2864,81.6,1,0,0,1,0,0,1,0,0,0,0
0,0.147,172.59,10.81977828,15.14,647,3299.0,36662,82.9,0,0,0,0,0,1,0,0,0,0,0
0,0.1091,163.48,10.65725935,1.21,677,719.0,1424,43.2,1,0,0,0,0,1,0,0,0,0,0
0,0.1217,499.45,11.32900263,17.02,712,4320.0,37570,59.5,5,0,0,0,0,1,0,0,0,0,0
0,0.0807,141.15,9.811372264,3.29,737,1200.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0
0,0.1186,49.72,10.23995979,14.31,667,539.9583333,0,0.0,1,1,0,0,1,0,0,0,0,0,0
0,0.1249,100.35,11.08214255,14.25,667,2940.0,8143,60.3,8,0,0,0,0,1,0,0,0,0,0
0,0.1596,388.28,10.22976514,12.9,647,3720.0,2621,51.5,3,0,0,1,0,0,1,0,0,0,0
0,0.0743,77.69,10.03451581,0.53,747,3630.0,416,10.4,5,0,0,1,1,0,0,0,0,0,0
0,0.1722,525.75,10.1266311,14.74,652,5820.0,1055,39.1,1,0,0,0,0,0,1,0,0,0,0
0,0.1407,61.58,9.229358378,5.06,637,750.0,2925,97.5,1,0,0,0,0,1,0,0,0,0,0
0,0.1028,81.0,9.298351249,7.14,692,3964.0,0,0.0,1,0,0,0,0,1,0,0,0,0,0
0,0.0933,127.82,10.81977828,4.0,702,995.9583333,6500,80.0,3,0,0,0,1,0,0,0,0,0,0
0,0.1533,364.82,10.20359214,13.02,647,1109.0,8742,87.4,0,0,0,0,0,0,1,0,0,0,0
0,0.0807,78.42,11.28978191,0.09,727,6678.0,6,1.5,0,1,0,0,1,0,0,0,0,0,0
0,0.1533,364.82,10.59663473,11.76,647,1019.958333,12274,66.3,2,0,0,0,0,0,1,0,0,0,0
0,0.1091,98.09,9.472704636,4.62,672,359.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0
0,0.1375,170.29,9.903487553,0.0,647,1230.0,0,0.0,1,1,0,1,0,0,1,0,0,0,0
0,0.1091,163.48,10.46310334,1.2,677,599.9583333,350,31.8,2,0,0,1,0,0,1,0,0,0,0
0,0.1186,348.03,10.81977828,13.8,682,1440.0,18927,77.9,5,0,0,0,0,0,1,0,0,0,0
0,0.147,207.11,11.26446411,10.23,642,599.9583333,4103,93.7,0,0,0,0,0,0,1,0,0,0,0
0,0.1312,337.52,11.08214255,25.0,697,3047.0,53670,57.3,0,0,0,0,0,1,0,0,0,0,0
0,0.1375,340.57,10.30895266,2.16,657,629.9583333,1863,51.0,5,0,0,1,0,0,1,0,0,0,0
0,0.1122,131.38,10.16585182,10.85,677,291.9583333,25,2.5,4,0,0,1,1,0,0,0,0,0,0
0,0.1722,303.98,10.23995979,22.93,642,1800.0,7985,89.5,4,0,0,0,0,0,1,0,0,0,0
0,0.1786,360.83,10.71441777,15.65,652,3964.958333,13784,61.5,1,1,0,0,0,0,1,0,0,0,0
0,0.1754,538.84,11.08214255,10.01,647,2368.958333,2469,94.5,0,0,0,1,1,0,0,0,0,0,0
0,0.1028,129.6,9.893437217,5.82,682,539.9583333,7276,35.1,4,0,0,0,0,0,1,0,0,0,0
0,0.0933,131.01,9.680344001,2.7,702,391.0,355,59.2,0,0,0,0,1,0,0,0,0,0,0
0,0.1754,183.21,10.19241884,13.44,627,419.0,2798,71.4,0,0,0,1,0,1,0,0,0,0,0
0,0.1122,118.24,10.81977828,2.86,667,181.0,736,51.3,2,0,0,0,1,0,0,0,0,0,0
0,0.1312,40.51,11.07153262,3.77,642,4830.0,12331,78.0,3,0,0,0,0,1,0,0,0,0,0
0,0.1786,184.02,11.00209984,5.3,617,720.0,4333,95.4,4,0,0,1,0,0,1,0,0,0,0
0,0.0933,319.54,11.05089001,0.82,717,346.0,0,0.0,2,0,0,0,0,1,0,0,0,0,0
0,0.087,158.31,9.61580548,9.84,727,2220.0,5243,31.6,4,0,0,1,1,0,0,0,0,0,0
0,0.1343,169.51,9.903487553,0.0,652,330.0,0,0.0,1,0,0,1,0,0,1,0,0,0,0
0,0.1154,494.93,10.81977828,0.0,687,299.9583333,557,22.3,1,0,0,0,0,0,1,0,0,0,0
0,0.1533,98.39,10.30895266,21.28,652,1830.0,509,72.7,3,0,0,0,0,0,1,0,0,0,0
0,0.1312,141.76,9.210340372,10.68,652,390.0,2942,58.8,6,0,0,0,1,0,0,0,0,0,0
0,0.1122,173.25,11.15625052,25.78,722,4080.0,17844,31.1,0,0,0,0,1,0,0,0,0,0,0
0,0.1375,204.34,9.903487553,8.4,652,543.9583333,1421,71.7,3,0,0,0,0,0,1,0,0,0,0
0,0.087,158.31,10.24065669,1.8,722,900.0,827,51.7,2,0,0,1,1,0,0,0,0,0,0
0,0.1467,316.58,10.49127422,0.33,692,360.0,136,1.1,8,0,0,1,1,0,0,0,0,0,0
0,0.1659,510.47,11.03488966,24.45,662,1260.0,15783,74.5,4,0,0,0,1,0,0,0,0,0,0
0,0.1375,102.17,10.50506754,23.61,672,1049.958333,15123,54.4,2,0,0,0,0,1,0,0,0,0,0
0,0.1754,376.29,10.34174248,22.37,642,4470.0,10713,82.4,4,0,0,1,0,0,1,0,0,0,0
0,0.1438,149.48,9.852194258,13.45,642,1139.0,2422,105.3,3,0,0,0,0,0,1,0,0,0,0
0,0.1312,168.76,9.729134165,5.36,652,299.9583333,2486,82.9,0,0,0,1,1,0,0,0,0,0,0
0,0.128,334.3,10.20359214,1.42,667,299.9583333,938,47.6,4,0,0,0,1,0,0,0,0,0,0
0,0.1154,131.99,9.825526011,1.3,667,2910.0,258,86.0,2,0,0,1,0,0,1,0,0,0,0
0,0.1628,423.55,10.77895629,11.53,652,900.0,11134,77.5,6,0,0,1,0,1,0,0,0,0,0
0,0.1028,259.2,9.83091686,6.97,697,629.9583333,4380,49.2,0,0,0,0,0,0,1,0,0,0,0
0,0.1122,131.38,9.574983486,1.67,672,1289.958333,74,37.0,4,0,0,0,1,0,0,0,0,0,0
0,0.1312,168.76,10.63585545,2.48,652,7528.958333,2636,32.9,1,0,0,0,0,1,0,0,0,0,0
0,0.1438,359.95,11.22524339,13.07,657,2429.958333,22764,39.7,1,0,0,0,0,0,1,0,0,0,0
0,0.1312,230.36,11.41861479,9.63,692,2489.958333,5537,79.1,6,0,0,0,0,0,1,0,0,0,0
0,0.1217,199.78,10.30895266,2.2,662,658.9583333,2468,79.6,1,0,0,0,0,0,1,0,0,0,0
0,0.1122,131.38,10.40426284,15.27,672,2700.0,3323,32.6,4,0,0,0,0,0,1,0,0,0,0
0,0.1438,123.71,10.35774282,18.51,642,3390.0,869,96.6,2,0,0,0,0,0,1,0,0,0,0
0,0.1186,23.21,10.0604913,11.33,657,2879.958333,4479,101.8,1,0,0,1,0,0,1,0,0,0,0
0,0.1754,500.22,10.71441777,23.65,652,2670.0,81695,92.9,0,0,0,0,0,0,1,0,0,0,0
0,0.1438,359.95,11.24504602,9.98,642,4679.958333,15918,101.4,6,0,0,1,0,1,0,0,0,0,0
0,0.0933,287.59,9.61580548,13.36,717,3268.958333,2588,103.5,0,0,0,1,1,0,0,0,0,0,0
0,0.1028,162.0,11.15625052,0.26,687,344.9583333,1169,48.7,0,0,0,0,0,0,1,0,0,0,0
0,0.1438,227.66,10.71441777,15.63,642,2099.958333,5575,66.4,0,1,0,1,0,0,1,0,0,0,0
0,0.1154,98.99,11.22524339,18.26,672,2670.0,1393,43.5,7,0,0,0,1,0,0,0,0,0,0
0,0.1343,186.46,10.49127422,16.03,652,2159.958333,3132,97.9,4,0,0,0,0,0,1,0,0,0,0
0,0.1154,164.98,10.62132735,10.36,672,6839.958333,15301,46.8,7,1,0,0,1,0,0,0,0,0,0
0,0.1596,337.32,11.09741002,23.27,657,7593.958333,25348,91.6,1,0,0,0,0,0,1,0,0,0,0
0,0.1438,240.54,10.30895266,4.04,642,450.0,2288,53.2,2,0,0,1,0,0,1,0,0,0,0
0,0.1122,246.33,9.903487553,5.46,677,1260.0,4310,50.7,7,0,0,1,0,0,1,0,0,0,0
0,0.1438,274.9,10.98529272,23.86,677,7258.958333,14301,60.2,4,0,0,1,0,1,0,0,0,0,0
0,0.1407,136.0,10.73639668,13.51,642,1708.958333,4033,53.1,8,0,0,0,0,0,1,0,0,0,0
0,0.1565,293.87,10.49127422,21.5,642,1830.0,3896,34.2,3,0,0,1,1,0,0,0,0,0,0
0,0.128,335.98,10.93596004,5.04,662,1049.958333,11766,72.6,0,0,0,1,0,0,1,0,0,0,0
0,0.1407,29.08,10.23995979,21.26,642,2339.0,14479,78.3,2,0,0,0,1,0,0,0,0,0,0
0,0.1375,272.46,9.903487553,13.2,652,1110.0,6014,72.5,3,0,0,0,0,0,1,0,0,0,0
0,0.1312,202.52,11.00209984,1.02,652,539.0,1328,41.5,3,0,0,0,1,0,0,0,0,0,0
0,0.1375,170.29,9.680344001,9.45,642,841.0,4467,93.1,0,0,0,0,0,0,1,0,0,0,0
0,0.1407,51.32,9.341368634,22.95,642,329.9583333,1201,75.1,3,0,0,1,1,0,0,0,0,0,0
0,0.1375,170.29,10.20507253,1.6,642,450.0416667,1202,92.5,1,0,0,0,1,0,0,0,0,0,0
0,0.1312,168.76,9.61580548,8.72,647,1530.041667,5183,46.3,1,1,0,1,0,0,1,0,0,0,0
0,0.0996,386.99,10.71441777,2.48,707,2981.041667,1458,11.0,4,0,0,0,1,0,0,0,0,0,0
0,0.1438,206.18,9.969275293,18.93,642,570.0416667,1400,16.9,7,0,0,0,0,0,1,0,0,0,0
0,0.1438,227.66,10.71441777,18.32,647,1140.041667,6367,80.6,0,0,0,0,1,0,0,0,0,0,0
0,0.1533,487.59,11.23848862,9.49,652,2789.0,16075,80.4,1,1,0,1,1,0,0,0,0,0,0
0,0.1217,233.07,10.66895539,11.58,662,6221.0,2778,99.2,6,0,0,0,0,0,1,0,0,0,0
0,0.1659,35.45,9.560997244,27.55,647,2819.0,7400,77.1,3,0,0,1,0,0,1,0,0,0,0
0,0.1438,30.93,10.27505111,3.1,632,420.0416667,997,7.3,4,0,0,1,1,0,0,0,0,0,0
0,0.1122,164.22,11.35040654,7.4,672,3360.041667,2695,29.9,8,0,0,1,0,0,1,0,0,0,0
0,0.0996,257.99,9.903487553,1.5,697,479.0416667,358,6.0,1,0,0,0,0,0,1,0,0,0,0
0,0.1438,137.45,9.61580548,16.32,647,1049.0,4364,101.5,5,0,0,1,0,1,0,0,0,0,0
0,0.1722,357.63,12.07254125,26.13,657,4949.041667,69407,78.6,2,0,0,0,0,0,1,0,0,0,0
0,0.128,161.27,10.02127059,10.29,652,3180.0,5070,72.4,3,1,0,0,0,0,1,0,0,0,0
0,0.1375,286.08,10.4341158,14.29,652,990.0,4206,75.1,1,0,0,0,0,0,1,0,0,0,0
0,0.1438,359.95,10.89673933,4.33,642,4529.041667,21964,83.5,4,0,0,1,0,0,1,0,0,0,0
0,0.1059,624.87,10.49127422,0.33,712,300.0,89,1.6,0,0,0,1,0,0,1,0,0,0,0
0,0.0996,51.6,9.798127037,10.33,682,2910.0,6646,100.7,1,0,0,1,1,0,0,0,0,0,0
0,0.0838,189.08,10.81977828,4.51,727,600.0,669,7.0,0,0,0,0,0,1,0,0,0,0,0
0,0.1091,404.62,11.28978191,8.21,687,299.0,693,53.3,1,0,0,0,1,0,0,0,0,0,0
0,0.1059,325.45,10.83958091,0.54,687,397.0416667,704,44.0,4,0,0,0,0,0,1,0,0,0,0
0,0.1375,170.29,10.46310334,1.37,642,212.0416667,1545,61.8,6,0,0,0,1,0,0,0,0,0,0
0,0.1249,50.18,9.655026193,14.23,652,1230.041667,6312,60.7,4,0,0,0,0,0,1,0,0,0,0
0,0.1217,59.94,10.6454249,1.71,657,3150.041667,0,0.0,2,0,0,1,0,0,1,0,0,0,0
0,0.1659,531.74,10.61643736,20.53,652,2880.0,1728,57.6,8,0,0,0,0,0,1,0,0,0,0
0,0.1059,325.45,10.1266311,10.22,687,2729.041667,6552,95.0,4,0,0,0,0,0,1,0,0,0,0
0,0.1343,142.39,10.30895266,13.16,647,3660.0,2153,86.1,3,0,0,0,0,0,1,0,0,0,0
0,0.1312,438.78,11.65442503,10.33,662,660.0,0,0.0,4,0,0,0,0,0,1,0,0,0,0
0,0.147,138.08,10.22557105,22.61,642,1320.041667,3395,97.0,0,0,0,0,1,0,0,0,0,0,0
0,0.0743,93.23,9.574983486,0.0,757,300.0,0,0.0,0,0,0,1,1,0,0,0,0,0,0
0,0.1059,781.08,12.01370075,18.76,732,8310.0,81617,32.7,4,1,0,0,0,0,1,0,0,0,0
0,0.128,302.38,9.929788627,26.88,742,3960.0,17741,68.2,0,0,0,0,0,0,1,0,0,0,0
0,0.1722,286.1,10.49127422,23.47,657,4757.0,10130,45.6,2,1,0,0,0,0,1,0,0,0,0
0,0.1407,400.28,10.55205569,11.26,652,990.0,8963,99.6,2,0,0,0,0,0,1,0,0,0,0
0,0.1059,325.45,11.2515607,16.54,692,4889.041667,18878,40.3,5,0,0,1,0,0,1,0,0,0,0
0,0.1091,408.71,10.49127422,12.27,692,1770.0,12415,53.3,4,0,0,1,0,0,1,0,0,0,0
0,0.1533,313.45,10.59663473,21.9,652,6180.0,13025,28.4,3,0,0,0,0,0,1,0,0,0,0
0,0.1628,282.37,10.18111929,25.0,662,2010.041667,8768,71.9,3,0,0,1,0,0,1,0,0,0,0
0,0.1249,485.01,10.59663473,0.45,667,810.0416667,336,33.6,1,0,0,0,0,0,1,0,0,0,0
0,0.0901,318.05,10.08580911,5.0,722,2009.041667,4698,27.6,4,0,0,0,1,0,0,0,0,0,0
0,0.128,167.99,10.77895629,27.6,712,5580.041667,16513,30.9,6,1,0,1,1,0,0,0,0,0,0
0,0.1533,383.1,10.30895266,18.52,647,1110.0,4021,72.3,3,0,0,1,0,0,1,0,0,0,0
0,0.1059,390.54,10.67359577,6.36,687,517.0416667,1069,42.8,1,0,0,0,0,0,1,0,0,0,0
0,0.1438,97.08,10.59663473,28.68,692,4709.0,21290,78.0,1,0,0,0,0,1,0,0,0,0,0
0,0.1407,20.53,10.34817337,20.54,642,2369.041667,14670,79.3,3,0,0,0,1,0,0,0,0,0,0
0,0.0964,188.58,9.798127037,16.13,707,502.0416667,466,46.6,0,0,0,1,0,0,1,0,0,0,0
0,0.1186,198.89,10.51867319,4.54,667,930.0416667,6232,60.5,0,0,0,0,1,0,0,0,0,0,0
0,0.1786,72.17,10.70099475,28.73,647,4709.0,6076,79.9,6,1,0,0,0,0,1,0,0,0,0
0,0.1059,78.11,10.03240833,5.7,672,3150.041667,3613,103.2,1,1,0,0,1,0,0,0,0,0,0
0,0.1091,326.97,10.26813067,2.46,682,2609.041667,1999,99.9,3,0,0,0,1,0,0,0,0,0,0
0,0.1565,524.77,10.858999,11.54,652,1920.041667,9603,96.5,5,0,0,0,0,0,1,0,0,0,0
0,0.1091,19.62,9.61580548,11.68,692,480.0416667,441,73.5,0,0,0,0,1,0,0,0,0,0,0
0,0.0996,515.98,11.28978191,16.29,717,2640.041667,28095,32.8,7,0,0,0,0,1,0,0,0,0,0
0,0.1438,515.44,10.49127422,26.53,697,2310.041667,13764,75.2,5,0,0,0,0,0,1,0,0,0,0
0,0.147,276.15,10.87426647,18.52,647,3699.0,20383,67.9,2,0,0,0,0,0,1,0,0,0,0
0,0.1343,27.13,10.16585182,0.0,637,540.0416667,0,0.0,2,0,0,1,1,0,0,0,0,0,0
0,0.1501,277.37,10.91508846,28.43,697,4079.041667,38057,96.8,3,0,0,0,0,0,1,0,0,0,0
0,0.1659,106.35,9.392661929,17.1,632,1199.041667,7587,97.3,0,0,0,1,1,0,0,0,0,0,0
0,0.1122,472.94,11.40756495,15.0,687,1950.041667,11220,72.4,4,0,0,0,0,1,0,0,0,0,0
0,0.1565,349.85,10.18111929,29.41,692,3450.041667,10565,56.8,2,0,0,0,0,0,1,0,0,0,0
0,0.1312,202.52,11.55214618,6.95,652,3510.041667,1189,79.3,0,0,0,0,1,0,0,0,0,0,0
0,0.1122,229.91,11.58988651,21.97,692,6629.041667,7258,42.7,7,0,0,1,1,0,0,0,0,0,0
0,0.1154,527.93,12.03171926,6.23,682,5250.041667,16161,78.1,4,0,0,1,1,0,0,0,0,0,0
0,0.1407,342.12,10.7381343,25.91,697,3839.041667,14554,52.0,3,0,0,0,1,0,0,0,0,0,0
0,0.1628,564.73,10.91871823,7.96,652,3929.0,13614,70.9,3,0,0,0,0,0,1,0,0,0,0
0,0.1249,83.63,11.46163217,16.19,657,5070.0,16027,64.6,5,0,0,0,1,0,0,0,0,0,0
0,0.0901,254.44,10.77895629,8.3,717,870.0416667,0,0.0,1,0,0,0,1,0,0,0,0,0,0
0,0.1691,154.9,10.37349118,27.15,652,3450.041667,2012,100.6,0,0,0,0,0,0,1,0,0,0,0
0,0.1343,508.53,11.00209984,2.16,662,3360.041667,3286,84.3,6,0,0,1,0,0,1,0,0,0,0
0,0.1501,350.17,10.55581274,21.81,657,3180.041667,7897,75.2,3,0,0,1,0,0,1,0,0,0,0
0,0.1122,246.33,10.37098805,6.62,677,452.0416667,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0,0.1722,661.61,10.54534144,9.76,642,3690.0,8731,38.1,0,0,0,0,0,0,1,0,0,0,0
0,0.1709,24.99,9.942708266,28.42,662,1208.041667,1878,22.6,3,0,0,0,1,0,0,0,0,0,0
0,0.1362,81.59,10.77058804,15.53,647,1470.0,1233,35.2,1,0,0,0,0,0,1,0,0,0,0
0,0.0838,315.12,10.5865844,5.67,737,2925.0,4545,18.9,4,0,0,0,0,0,1,0,0,0,0
0,0.0983,160.94,10.71441777,0.67,702,2977.0,339,11.7,6,0,0,0,1,0,0,0,0,0,0
0,0.1141,55.17,9.743788174,21.75,687,360.0,5898,42.1,3,0,0,0,1,0,0,0,0,0,0
0,0.1204,232.64,11.05089001,14.55,672,4290.0,7180,34.4,4,0,0,1,0,1,0,0,0,0,0
0,0.1393,187.8,10.4341158,19.34,657,2789.041667,3266,46.0,6,0,0,0,0,0,1,0,0,0,0
0,0.1109,65.57,10.59663473,9.98,672,390.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
0,0.133,406.07,11.28978191,8.64,662,991.0416667,15636,73.4,1,0,0,0,0,0,1,0,0,0,0
0,0.1078,326.35,10.36501788,13.01,702,3629.0,2294,22.9,5,0,0,1,1,0,0,0,0,0,0
0,0.1299,16.85,10.19913779,10.0,652,1890.0,182,60.7,6,0,0,0,1,0,0,0,0,0,0
0,0.133,406.07,10.70324447,20.14,677,5100.0,17940,64.5,6,0,0,1,0,1,0,0,0,0,0
0,0.1488,471.52,11.09741002,22.16,662,6840.041667,23802,62.8,6,0,0,1,0,0,1,0,0,0,0
